title_id,average_rating,num_votes
tt0028117,5.7,179
tt0028118,7.1,1425
tt0028120,6.8,678
tt0028132,5.4,224
tt0028135,5.6,177
tt0028138,6.8,982
tt0028140,4.6,147
tt0028141,7.3,2133
tt0028142,6.7,404
tt0028143,6.3,195
tt0028144,5.9,160
tt0028158,6.0,320
tt0028163,5.6,217
tt0028165,7.0,666
tt0028167,7.1,1750
tt0028174,3.4,1637
tt0028176,5.6,205
tt0028178,6.3,322
tt0028181,5.1,175
tt0028190,6.3,179
tt0028191,6.9,509
tt0028197,5.9,306
tt0028200,5.2,439
tt0028201,7.6,2144
tt0028203,6.5,1908
tt0028207,6.8,1268
tt0028212,7.1,15828
tt0028216,7.2,5251
tt0028217,6.7,251
tt0028219,6.0,2169
tt0028225,6.8,145
tt0028227,6.3,151
tt0028231,6.5,8143
tt0028237,6.7,114
tt0028240,6.7,341
tt0028241,4.5,255
tt0028243,5.9,159
tt0028249,7.4,3137
tt0028257,6.5,142
tt0028260,6.1,172
tt0028269,6.6,863
tt0028270,6.4,271
tt0028272,6.2,335
tt0028282,6.4,334
tt0028283,5.2,155
tt0028284,6.0,127
tt0028286,5.8,221
tt0028290,6.0,139
tt0028291,5.9,473
tt0028305,5.6,307
tt0028310,6.2,511
tt0028313,7.3,2596
tt0028315,7.1,1308
tt0028321,6.4,441
tt0028330,6.4,1365
tt0028331,6.0,904
tt0028333,7.6,13016
tt0028334,6.2,220
tt0028345,6.6,3247
tt0028346,3.8,8373
tt0028347,6.5,243
tt0028352,6.6,723
tt0028353,6.3,257
tt0028354,5.8,302
tt0028356,7.5,2586
tt0028358,6.7,7562
tt0028359,6.4,132
tt0028367,7.3,698
tt0028371,6.7,478
tt0028372,6.9,136
tt0028373,6.7,1344
tt0028377,6.8,181
tt0028383,6.0,172
tt0028398,5.9,191
tt0028400,6.8,181
tt0028401,6.8,1155
tt0028405,5.7,283
tt0028413,6.9,206
tt0028416,6.5,460
tt0028420,6.7,620
tt0028426,6.1,576
tt0028433,6.3,250
tt0028436,7.1,950
tt0028438,6.9,284
tt0028442,6.5,431
tt0028444,4.9,562
tt0028447,6.6,464
tt0028454,6.4,166
tt0028455,6.1,198
tt0028464,5.9,257
tt0028471,6.9,228
tt0028478,6.7,2571
tt0028479,6.5,267
tt0028481,5.9,141
tt0028483,5.6,118
tt0028484,6.6,165
tt0028486,6.3,603
tt0028496,6.5,303
tt0028499,6.7,354
tt0028505,7.1,3261
tt0028509,6.7,383
tt0028510,6.1,951
tt0028511,6.2,408
tt0028513,6.0,156
tt0028517,6.5,747
tt0028522,5.6,166
tt0028527,6.6,158
tt0028533,5.3,190
tt0028555,6.5,416
tt0028557,5.6,194
tt0028558,6.7,196
tt0028564,5.6,200
tt0028566,6.4,567
tt0028567,6.8,181
tt0028568,5.2,167
tt0028575,7.3,2543
tt0028579,6.1,591
tt0028582,4.8,158
tt0028587,6.2,302
tt0028589,4.6,389
tt0028597,7.7,18697
tt0028599,6.3,311
tt0028603,6.0,264
tt0028607,5.3,264
tt0028616,6.7,246
tt0028618,6.0,194
tt0028620,6.9,236
tt0028622,6.9,140
tt0028623,6.2,199
tt0028628,6.5,534
tt0028629,5.8,140
tt0028632,7.5,303
tt0028637,5.2,176
tt0028646,5.7,239
tt0028650,7.0,200
tt0028651,6.1,137
tt0028653,5.7,871
tt0028659,6.4,964
tt0028661,6.2,1064
tt0028662,5.7,248
tt0028663,6.5,128
tt0028665,6.7,1184
tt0028667,6.0,675
tt0028668,6.0,861
tt0028669,6.1,337
tt0028670,5.9,599
tt0028676,6.6,623
tt0028677,6.1,149
tt0028679,5.8,307
tt0028691,8.0,9235
tt0028695,6.2,409
tt0028707,6.9,1450
tt0028708,7.1,1647
tt0028709,7.1,1430
tt0028737,7.3,1167
tt0028739,6.6,1501
tt0028755,4.4,198
tt0028757,6.8,1936
tt0028758,6.0,132
tt0028761,6.3,269
tt0028764,5.3,220
tt0028767,6.3,1241
tt0028770,6.6,373
tt0028772,7.6,13468
tt0028773,7.3,7072
tt0028776,5.2,156
tt0028783,6.1,150
tt0028785,6.7,600
tt0028788,6.0,251
tt0028799,5.9,193
tt0028804,7.0,2077
tt0028806,6.5,244
tt0028807,6.1,243
tt0028808,6.1,220
tt0028816,7.6,3345
tt0028818,7.3,1718
tt0028827,6.5,765
tt0028829,6.5,620
tt0028836,5.8,199
tt0028841,6.2,146
tt0028842,6.6,1493
tt0028843,6.3,341
tt0028847,7.1,470
tt0028850,6.7,658
tt0028852,6.7,209
tt0028860,6.5,146
tt0028868,5.6,175
tt0028872,6.5,1766
tt0028873,7.0,368
tt0028874,6.2,419
tt0028880,6.4,196
tt0028882,6.4,368
tt0028887,6.1,194
tt0028891,6.1,341
tt0028905,6.9,136
tt0028907,6.1,209
tt0028934,5.7,155
tt0028939,6.5,192
tt0028941,5.9,213
tt0028944,7.5,4751
tt0028945,6.7,457
tt0028950,8.1,35173
tt0028953,6.8,672
tt0028955,6.7,656
tt0028958,6.3,522
tt0028959,6.6,137
tt0028966,7.3,559
tt0028971,5.9,137
tt0028974,6.1,530
tt0028980,7.4,413
tt0028988,7.3,4325
tt0028998,6.0,145
tt0029000,6.4,319
tt0029001,6.7,166
tt0029002,7.4,1753
tt0029004,6.5,186
tt0029006,5.0,279
tt0029009,5.7,127
tt0029010,6.4,675
tt0029012,6.2,136
tt0029019,5.6,169
tt0029020,6.8,171
tt0029028,5.1,364
tt0029030,7.2,2480
tt0029034,6.1,173
tt0029036,6.1,417
tt0029043,6.1,126
tt0029044,6.5,175
tt0029050,6.9,545
tt0029056,6.3,516
tt0029064,6.2,248
tt0029066,6.1,127
tt0029072,6.5,163
tt0029077,7.2,253
tt0029080,7.2,3404
tt0029081,6.4,1179
tt0029082,6.2,370
tt0029087,6.8,1268
tt0029099,7.4,193
tt0029102,6.2,202
tt0029108,6.3,165
tt0029109,5.6,143
tt0029118,6.8,1374
tt0029119,6.4,218
tt0029120,6.4,1354
tt0029132,6.3,315
tt0029144,5.4,124
tt0029145,5.8,167
tt0029146,7.2,7761
tt0029157,6.0,371
tt0029158,5.4,274
tt0029159,6.0,228
tt0029162,7.7,12510
tt0029165,7.0,652
tt0029166,5.3,216
tt0029171,6.5,522
tt0029179,7.1,471
tt0029190,6.5,385
tt0029193,5.7,163
tt0029196,5.8,141
tt0029201,7.0,1392
tt0029207,5.3,382
tt0029209,5.7,141
tt0029210,7.1,772
tt0029217,7.2,3935
tt0029218,6.1,221
tt0029222,7.3,1046
tt0029231,5.6,128
tt0029238,6.0,118
tt0029253,5.5,122
tt0029263,6.3,265
tt0029267,5.5,206
tt0029277,5.8,167
tt0029283,6.2,255
tt0029284,7.3,9988
tt0029289,5.0,149
tt0029291,6.6,214
tt0029297,6.7,559
tt0029301,5.9,209
tt0029303,5.6,205
tt0029308,6.3,148
tt0029309,6.3,853
tt0029310,7.2,2419
tt0029314,7.7,1958
tt0029318,5.8,151
tt0029319,6.6,380
tt0029321,7.0,194
tt0029322,6.9,6319
tt0029328,5.8,153
tt0029334,5.7,214
tt0029335,7.5,1685
tt0029337,5.5,151
tt0029345,6.8,577
tt0029347,6.8,1027
tt0029361,6.0,174
tt0029364,5.0,165
tt0029365,5.6,280
tt0029367,6.6,173
tt0029377,5.3,515
tt0029388,5.8,283
tt0029391,6.4,383
tt0029394,7.0,544
tt0029395,6.6,882
tt0029401,5.5,437
tt0029405,7.1,188
tt0029440,7.2,2466
tt0029442,7.7,4383
tt0029445,5.7,153
tt0029446,5.8,222
tt0029453,7.8,6928
tt0029454,6.3,1123
tt0029467,5.8,280
tt0029482,5.7,194
tt0029486,6.2,194
tt0029488,5.1,125
tt0029491,6.5,225
tt0029498,5.4,134
tt0029499,6.1,496
tt0029501,4.9,224
tt0029505,6.9,187
tt0029508,6.0,227
tt0029511,6.5,1889
tt0029516,6.5,1683
tt0029517,5.7,153
tt0029526,5.5,275
tt0029527,5.6,200
tt0029529,6.3,435
tt0029539,7.0,816
tt0029541,5.4,457
tt0029542,5.0,460
tt0029546,7.5,6886
tt0029557,7.0,1069
tt0029562,7.0,257
tt0029565,5.8,650
tt0029568,4.7,164
tt0029571,5.8,247
tt0029573,5.8,215
tt0029577,6.3,192
tt0029578,4.5,193
tt0029579,6.4,399
tt0029581,6.5,573
tt0029583,7.6,188736
tt0029584,6.2,195
tt0029588,6.3,873
tt0029593,6.8,739
tt0029602,5.7,149
tt0029603,6.2,177
tt0029605,6.8,1144
tt0029606,7.3,9284
tt0029608,7.4,5122
tt0029609,5.8,176
tt0029611,6.5,885
tt0029617,5.8,202
tt0029622,5.8,334
tt0029626,6.2,721
tt0029646,6.7,192
tt0029648,7.0,934
tt0029650,6.7,1455
tt0029654,5.8,211
tt0029655,5.6,219
tt0029656,6.3,364
tt0029658,7.2,1633
tt0029659,6.5,368
tt0029660,6.8,1048
tt0029661,6.4,295
tt0029662,6.6,569
tt0029664,6.4,568
tt0029670,6.2,340
tt0029671,5.4,159
tt0029672,5.6,266
tt0029675,6.3,1037
tt0029682,7.3,7151
tt0029685,7.1,548
tt0029694,5.4,251
tt0029695,6.7,1482
tt0029706,7.4,730
tt0029709,5.8,166
tt0029712,6.0,277
tt0029725,6.2,433
tt0029734,6.4,183
tt0029737,6.0,283
tt0029740,6.3,151
tt0029742,6.1,321
tt0029744,6.7,128
tt0029750,6.0,131
tt0029751,7.0,1624
tt0029752,6.5,545
tt0029754,6.0,379
tt0029760,6.0,126
tt0029761,6.2,384
tt0029764,5.7,175
tt0029785,5.8,264
tt0029786,6.5,744
tt0029789,6.4,394
tt0029790,6.1,166
tt0029799,5.3,261
tt0029802,6.4,164
tt0029804,5.7,225
tt0029806,6.5,233
tt0029808,7.3,6414
tt0029811,6.9,9137
tt0029817,7.0,195
tt0029818,6.6,291
tt0029819,6.8,395
tt0029821,6.6,160
tt0029826,7.2,246
tt0029831,7.0,179
tt0029836,5.9,251
tt0029841,5.7,317
tt0029842,5.7,1030
tt0029843,7.9,48981
tt0029844,7.1,1924
tt0029845,6.1,465
tt0029849,6.6,346
tt0029850,7.6,10964
tt0029852,6.9,2040
tt0029855,6.7,2673
tt0029861,6.8,470
tt0029864,7.0,2533
tt0029870,7.9,20611
tt0029872,5.7,283
tt0029884,6.7,398
tt0029892,6.4,151
tt0029894,6.5,415
tt0029895,6.7,164
tt0029899,6.6,570
tt0029906,6.1,236
tt0029912,6.3,950
tt0029915,5.9,259
tt0029918,5.7,178
tt0029923,7.6,3818
tt0029924,5.7,527
tt0029925,5.9,249
tt0029926,6.5,394
tt0029927,7.0,692
tt0029929,7.3,3574
tt0029940,6.0,675
tt0029941,5.9,173
tt0029942,7.3,5443
tt0029947,7.9,58712
tt0029948,6.0,176
tt0029949,6.2,485
tt0029950,6.7,681
tt0029951,6.0,537
tt0029952,6.0,508
tt0029957,7.6,7163
tt0029961,5.4,134
tt0029971,7.0,3681
tt0029972,6.5,128
tt0029976,6.8,143
tt0029982,6.3,181
tt0029984,6.8,1594
tt0029986,6.2,128
tt0029989,4.5,977
tt0029992,7.5,6677
tt0029995,7.1,2043
tt0030002,6.2,491
tt0030007,5.6,362
tt0030010,6.1,231
tt0030011,6.9,117
tt0030018,6.6,1419
tt0030019,5.7,303
tt0030021,6.1,189
tt0030022,6.1,209
tt0030026,6.6,1166
tt0030031,6.6,422
tt0030037,6.5,173
tt0030044,7.5,2886
tt0030055,7.3,659
tt0030057,5.7,251
tt0030059,6.5,405
tt0030062,7.4,814
tt0030063,6.6,1335
tt0030066,5.6,334
tt0030074,5.8,161
tt0030079,6.2,397
tt0030082,6.4,824
tt0030089,5.5,354
tt0030090,6.3,158
tt0030092,6.5,483
tt0030100,7.1,240
tt0030108,6.3,553
tt0030120,6.6,529
tt0030127,7.5,1909
tt0030135,6.2,170
tt0030136,5.3,120
tt0030138,6.9,954
tt0030145,6.0,480
tt0030149,6.9,1880
tt0030150,6.1,732
tt0030151,6.4,1114
tt0030161,6.5,192
tt0030168,5.6,175
tt0030169,6.5,126
tt0030171,6.0,227
tt0030181,6.3,178
tt0030182,6.4,427
tt0030183,5.7,360
tt0030184,5.9,195
tt0030185,6.7,417
tt0030188,5.4,204
tt0030190,5.9,363
tt0030191,5.8,383
tt0030192,6.1,527
tt0030194,5.4,445
tt0030202,6.5,1136
tt0030213,6.3,161
tt0030214,6.7,612
tt0030216,6.0,771
tt0030220,5.7,206
tt0030224,6.7,182
tt0030225,5.5,136
tt0030226,6.7,137
tt0030228,5.3,123
tt0030231,5.9,222
tt0030239,6.2,185
tt0030240,6.1,175
tt0030241,7.8,15470
tt0030252,7.7,2543
tt0030254,6.7,392
tt0030256,5.5,317
tt0030257,6.2,130
tt0030261,6.6,198
tt0030265,7.2,834
tt0030270,7.0,158
tt0030273,5.6,428
tt0030277,5.3,316
tt0030279,6.1,163
tt0030283,6.6,201
tt0030287,7.5,12859
tt0030293,6.4,785
tt0030295,6.7,402
tt0030302,6.6,594
tt0030317,6.3,550
tt0030321,6.7,296
tt0030337,6.9,870
tt0030341,7.8,49831
tt0030348,6.8,205
tt0030350,5.7,165
tt0030353,5.4,193
tt0030359,6.2,363
tt0030368,6.6,695
tt0030371,6.6,842
tt0030374,6.3,121
tt0030378,6.3,175
tt0030382,6.8,207
tt0030384,6.7,374
tt0030386,6.8,1778
tt0030387,6.1,207
tt0030392,5.0,194
tt0030395,7.2,457
tt0030400,6.0,397
tt0030409,6.0,147
tt0030410,7.0,447
tt0030412,6.0,548
tt0030413,6.5,1264
tt0030418,7.4,2918
tt0030423,5.5,262
tt0030424,7.0,1137
tt0030433,5.4,452
tt0030442,7.4,1718
tt0030449,6.4,125
tt0030457,7.0,214
tt0030464,6.3,268
tt0030469,6.6,707
tt0030470,6.8,709
tt0030473,6.1,997
tt0030479,6.7,402
tt0030481,6.0,186
tt0030483,6.9,781
tt0030485,5.5,509
tt0030491,6.8,853
tt0030500,6.2,374
tt0030517,6.9,1067
tt0030518,6.6,240
tt0030535,6.6,391
tt0030545,5.9,431
tt0030548,5.9,124
tt0030550,6.0,335
tt0030554,7.0,453
tt0030558,6.9,159
tt0030563,5.9,342
tt0030586,7.6,305
tt0030593,6.9,191
tt0030621,6.5,153
tt0030625,6.2,266
tt0030628,5.8,139
tt0030631,6.5,188
tt0030637,7.8,8312
tt0030642,6.8,363
tt0030643,7.8,8687
tt0030650,6.1,654
tt0030652,6.9,806
tt0030655,5.8,161
tt0030657,7.1,1611
tt0030663,5.9,350
tt0030667,6.6,200
tt0030668,5.8,295
tt0030675,5.6,270
tt0030679,6.2,369
tt0030689,4.8,140
tt0030696,6.7,5015
tt0030706,6.1,177
tt0030708,6.6,176
tt0030709,6.3,875
tt0030710,5.4,128
tt0030714,6.4,376
tt0030722,7.4,711
tt0030725,4.6,213
tt0030727,6.2,362
tt0030731,4.9,170
tt0030732,6.5,173
tt0030734,5.4,186
tt0030739,5.2,171
tt0030741,6.0,260
tt0030743,6.3,1037
tt0030744,6.9,1461
tt0030746,7.0,1240
tt0030752,6.6,225
tt0030754,5.7,440
tt0030755,6.9,1861
tt0030760,6.1,171
tt0030764,7.1,2171
tt0030765,6.0,156
tt0030774,6.5,158
tt0030775,6.8,474
tt0030779,7.2,134
tt0030781,5.8,144
tt0030783,5.2,285
tt0030786,6.8,198
tt0030793,6.1,194
tt0030802,5.7,148
tt0030808,5.9,224
tt0030811,6.6,809
tt0030812,7.1,158
tt0030817,6.3,627
tt0030820,5.0,467
tt0030824,6.7,2061
tt0030831,5.9,155
tt0030832,4.6,502
tt0030833,4.8,551
tt0030839,5.7,157
tt0030845,3.8,1717
tt0030846,5.7,237
tt0030850,6.3,303
tt0030853,6.6,287
tt0030854,6.7,337
tt0030856,6.6,578
tt0030857,6.7,799
tt0030858,7.0,281
tt0030864,6.4,318
tt0030865,7.2,1791
tt0030867,6.5,424
tt0030879,6.7,1446
tt0030881,5.8,638
tt0030882,6.3,375
tt0030883,5.9,363
tt0030884,6.7,334
tt0030887,5.9,342
tt0030888,6.4,547
tt0030899,6.8,152
tt0030900,6.3,114
tt0030910,6.0,343
tt0030925,6.2,229
tt0030933,6.7,309
tt0030938,6.0,148
tt0030944,7.2,3402
tt0030947,6.7,675
tt0030958,6.7,233
tt0030968,5.9,307
tt0030973,7.0,409
tt0030981,6.1,435
tt0030983,6.1,248
tt0030985,5.8,163
tt0030989,6.6,1154
tt0030990,6.3,274
tt0030993,7.9,24437
tt0030996,6.9,1290
tt0030997,6.6,445
tt0031000,6.8,578
tt0031002,7.3,1305
tt0031005,7.0,112
tt0031012,6.0,307
tt0031014,6.1,236
tt0031020,6.8,1216
tt0031021,5.9,219
tt0031022,7.4,6526
tt0031033,6.3,1632
tt0031038,6.5,464
tt0031043,6.6,602
tt0031045,6.0,493
tt0031047,7.4,6872
tt0031051,6.2,210
tt0031054,6.2,340
tt0031055,6.2,600
tt0031058,7.5,862
tt0031060,6.9,5866
tt0031066,6.4,2444
tt0031067,7.6,3868
tt0031068,6.2,150
tt0031071,5.9,195
tt0031072,6.9,243
tt0031074,6.3,317
tt0031077,5.6,175
tt0031082,5.7,128
tt0031084,6.8,258
tt0031088,7.6,5815
tt0031089,6.2,331
tt0031092,6.8,125
tt0031102,6.7,769
tt0031103,6.0,440
tt0031104,6.3,652
tt0031106,6.8,361
tt0031107,6.8,350
tt0031108,6.9,357
tt0031117,6.3,224
tt0031120,5.6,186
tt0031121,5.8,222
tt0031122,5.1,208
tt0031124,6.1,427
tt0031125,6.3,530
tt0031126,4.7,181
tt0031133,6.3,490
tt0031137,6.2,288
tt0031143,7.2,2903
tt0031147,7.3,1698
tt0031148,6.7,1227
tt0031149,7.1,1355
tt0031158,7.0,181
tt0031161,6.0,213
tt0031166,5.1,272
tt0031169,6.5,176
tt0031173,6.8,1544
tt0031177,5.4,139
tt0031178,6.9,489
tt0031179,5.4,158
tt0031192,5.7,349
tt0031203,6.3,450
tt0031207,6.7,213
tt0031208,5.8,1231
tt0031210,7.5,10639
tt0031211,4.6,174
tt0031212,6.5,657
tt0031215,6.5,663
tt0031216,5.8,237
tt0031222,6.8,252
tt0031225,7.7,10882
tt0031229,3.3,296
tt0031230,6.4,332
tt0031235,7.1,4958
tt0031252,7.1,5922
tt0031259,6.9,703
tt0031260,7.3,3177
tt0031261,6.5,243
tt0031270,5.8,253
tt0031277,6.6,138
tt0031280,5.9,353
tt0031282,5.8,724
tt0031285,6.0,222
tt0031289,6.0,439
tt0031298,6.1,781
tt0031299,6.3,631
tt0031302,6.8,1482
tt0031309,7.8,850
tt0031311,7.0,648
tt0031314,7.1,1918
tt0031315,6.6,217
tt0031322,6.8,4966
tt0031325,5.1,155
tt0031334,7.5,5833
tt0031335,6.0,288
tt0031336,6.5,614
tt0031345,7.0,467
tt0031346,6.7,651
tt0031353,6.2,205
tt0031359,7.4,4171
tt0031367,6.5,178
tt0031370,6.6,301
tt0031373,7.1,262
tt0031377,6.9,1874
tt0031381,8.1,300317
tt0031383,6.8,449
tt0031385,7.9,10156
tt0031387,4.8,1393
tt0031389,6.5,214
tt0031391,6.7,161
tt0031392,6.7,577
tt0031394,6.8,556
tt0031397,6.7,4132
tt0031398,7.3,11465
tt0031400,7.1,299
tt0031403,6.6,383
tt0031406,5.1,156
tt0031407,6.5,145
tt0031409,6.3,343
tt0031412,6.5,281
tt0031417,6.0,195
tt0031433,6.5,397
tt0031438,5.8,206
tt0031440,6.3,398
tt0031442,6.6,592
tt0031448,7.5,9955
tt0031450,6.0,297
tt0031455,7.8,10943
tt0031466,6.3,638
tt0031470,5.1,879
tt0031473,6.5,1444
tt0031477,7.1,2902
tt0031478,5.8,213
tt0031482,5.7,190
tt0031489,6.7,234
tt0031490,7.0,192
tt0031491,6.7,2423
tt0031493,6.2,143
tt0031495,5.5,190
tt0031500,7.0,2799
tt0031503,7.0,531
tt0031505,6.3,9643
tt0031507,7.0,4230
tt0031514,7.7,7229
tt0031516,7.1,2272
tt0031517,6.8,433
tt0031526,5.6,183
tt0031530,6.2,184
tt0031532,5.3,146
tt0031533,5.8,203
tt0031536,6.4,1222
tt0031547,6.2,246
tt0031548,6.6,294
tt0031549,6.2,562
tt0031557,6.9,163
tt0031564,6.5,240
tt0031565,6.3,209
tt0031566,6.8,517
tt0031572,6.7,456
tt0031575,5.7,635
tt0031580,7.2,5900
tt0031586,7.1,121
tt0031589,6.5,693
tt0031593,7.3,4852
tt0031595,6.2,489
tt0031599,4.6,149
tt0031600,6.7,158
tt0031602,6.3,3442
tt0031608,6.6,592
tt0031611,6.5,162
tt0031612,6.0,236
tt0031614,6.9,1587
tt0031619,7.1,1635
tt0031620,6.1,157
tt0031621,6.8,183
tt0031630,6.4,115
tt0031641,6.2,358
tt0031645,5.0,165
tt0031647,7.9,4805
tt0031648,3.3,188
tt0031650,6.4,719
tt0031657,6.2,648
tt0031668,4.9,199
tt0031676,6.7,639
tt0031677,6.9,723
tt0031678,6.5,1285
tt0031679,8.1,110866
tt0031680,6.0,770
tt0031704,6.3,782
tt0031708,6.8,709
tt0031709,6.6,1136
tt0031710,6.8,602
tt0031712,6.1,342
tt0031716,7.0,476
tt0031718,5.6,509
tt0031721,6.2,462
tt0031722,5.9,337
tt0031725,7.9,19963
tt0031737,6.6,316
tt0031742,7.9,5811
tt0031743,5.9,202
tt0031747,6.4,2059
tt0031750,7.6,3602
tt0031754,7.7,1878
tt0031756,5.6,214
tt0031757,6.5,252
tt0031761,6.1,249
tt0031762,7.7,13317
tt0031765,7.0,178
tt0031774,5.7,301
tt0031777,5.9,222
tt0031796,4.8,944
tt0031800,6.9,347
tt0031804,6.7,179
tt0031825,6.0,259
tt0031826,7.1,5424
tt0031828,6.6,444
tt0031831,6.5,842
tt0031835,6.9,1927
tt0031838,7.0,138
tt0031842,6.6,1010
tt0031845,6.0,574
tt0031847,6.9,148
tt0031851,5.7,2127
tt0031867,7.9,13421
tt0031877,6.9,600
tt0031880,5.5,238
tt0031885,8.0,27809
tt0031890,6.3,930
tt0031891,6.4,819
tt0031894,7.2,326
tt0031907,6.5,465
tt0031908,5.7,247
tt0031909,6.4,427
tt0031914,5.9,114
tt0031917,6.1,182
tt0031919,6.4,184
tt0031925,7.1,177
tt0031937,5.7,252
tt0031946,6.3,215
tt0031950,6.7,263
tt0031951,7.1,9540
tt0031955,5.9,211
tt0031957,6.0,131
tt0031968,6.9,2087
tt0031971,7.9,45933
tt0031972,6.4,303
tt0031973,7.0,1363
tt0031976,7.0,1027
tt0031981,6.9,1063
tt0031983,6.9,2454
tt0031987,6.1,127
tt0031988,6.4,290
tt0031995,6.5,845
tt0031996,6.4,171
tt0031999,5.7,160
tt0032004,6.1,204
tt0032007,6.6,3263
tt0032010,6.5,387
tt0032012,6.8,196
tt0032015,6.0,317
tt0032017,6.0,194
tt0032018,6.3,471
tt0032019,6.0,197
tt0032022,6.9,2190
tt0032023,6.9,427
tt0032028,5.9,572
tt0032030,6.9,361
tt0032032,5.8,329
tt0032034,6.4,194
tt0032043,6.6,1237
tt0032044,6.2,363
tt0032045,6.4,371
tt0032047,3.4,386
tt0032049,6.7,1894
tt0032050,6.5,236
tt0032059,6.5,228
tt0032065,5.6,270
tt0032080,7.1,2880
tt0032086,6.9,235
tt0032104,6.1,137
tt0032105,6.9,119
tt0032114,5.5,217
tt0032115,7.1,344
tt0032124,6.8,583
tt0032125,7.1,371
tt0032128,6.1,227
tt0032130,5.9,316
tt0032135,6.4,220
tt0032138,8.0,378664
tt0032142,6.1,223
tt0032143,7.8,13228
tt0032145,7.6,17276
tt0032146,6.2,336
tt0032149,6.2,212
tt0032152,7.1,1647
tt0032153,6.3,1053
tt0032156,7.9,3523
tt0032157,6.2,191
tt0032158,6.0,595
tt0032162,6.6,186
tt0032164,7.3,409
tt0032176,6.8,598
tt0032178,6.4,254
tt0032179,6.1,1019
tt0032181,7.3,1775
tt0032184,7.2,131
tt0032186,8.1,1237
tt0032194,7.5,4721
tt0032198,5.2,158
tt0032205,6.5,261
tt0032206,6.7,872
tt0032207,5.7,274
tt0032209,6.6,1136
tt0032211,6.5,179
tt0032215,4.6,1746
tt0032220,6.8,792
tt0032221,6.8,1277
tt0032225,6.1,202
tt0032230,6.8,117
tt0032234,7.2,6991
tt0032245,6.1,1136
tt0032247,6.5,1680
tt0032252,5.8,180
tt0032254,6.9,217
tt0032255,6.5,190
tt0032256,5.9,505
tt0032258,6.3,2345
tt0032261,6.8,293
tt0032262,6.7,291
tt0032263,6.7,483
tt0032264,6.4,1710
tt0032273,7.1,3308
tt0032277,5.7,610
tt0032281,6.4,1038
tt0032283,6.1,1032
tt0032284,7.3,2310
tt0032285,7.0,2648
tt0032286,5.3,306
tt0032289,6.8,326
tt0032290,6.9,804
tt0032299,5.8,392
tt0032304,5.5,299
tt0032305,6.4,125
tt0032312,6.2,288
tt0032313,6.4,273
tt0032315,6.8,663
tt0032321,6.2,297
tt0032323,6.0,147
tt0032324,7.2,1570
tt0032325,7.2,1355
tt0032326,7.2,1298
tt0032333,6.1,193
tt0032338,7.4,3641
tt0032339,7.3,3787
tt0032341,6.2,165
tt0032342,7.3,2308
tt0032346,6.0,251
tt0032349,6.5,1488
tt0032353,6.2,427
tt0032354,6.3,257
tt0032356,6.9,1184
tt0032358,5.8,141
tt0032359,6.2,291
tt0032366,6.2,470
tt0032369,5.7,222
tt0032373,5.9,183
tt0032376,6.8,2349
tt0032383,6.8,2534
tt0032384,6.7,261
tt0032390,5.5,2856
tt0032391,6.6,578
tt0032396,6.9,594
tt0032397,6.9,888
tt0032404,5.6,1133
tt0032406,5.6,514
tt0032410,6.5,1057
tt0032412,6.5,2462
tt0032413,7.4,1589
tt0032414,6.5,366
tt0032415,6.2,355
tt0032416,6.1,495
tt0032420,6.9,300
tt0032422,6.1,317
tt0032423,6.5,161
tt0032424,6.3,386
tt0032428,5.7,243
tt0032429,6.2,383
tt0032432,7.1,1590
tt0032438,6.2,175
tt0032447,7.0,967
tt0032455,7.7,91498
tt0032457,5.5,1074
tt0032467,6.7,1841
tt0032472,6.2,151
tt0032473,5.9,148
tt0032475,6.8,1349
tt0032476,5.7,293
tt0032477,6.3,742
tt0032481,6.5,388
tt0032484,7.5,19638
tt0032487,6.6,288
tt0032499,5.1,124
tt0032503,6.4,250
tt0032505,6.0,280
tt0032511,5.5,166
tt0032520,7.2,3312
tt0032521,6.0,269
tt0032530,6.0,160
tt0032536,6.9,5355
tt0032539,6.3,373
tt0032550,6.2,183
tt0032551,8.1,89245
tt0032553,8.4,212201
tt0032554,7.3,3805
tt0032556,6.1,239
tt0032557,6.6,166
tt0032558,5.8,343
tt0032559,6.6,373
tt0032566,6.3,339
tt0032571,6.3,683
tt0032575,6.1,219
tt0032576,6.3,169
tt0032592,6.6,189
tt0032596,6.6,400
tt0032599,7.9,55867
tt0032602,5.6,148
tt0032609,6.5,519
tt0032610,7.0,1112
tt0032612,6.1,1137
tt0032613,6.4,413
tt0032614,6.0,211
tt0032617,7.5,3198
tt0032620,6.8,225
tt0032624,6.1,169
tt0032634,4.4,128
tt0032635,6.5,4099
tt0032636,6.7,1586
tt0032637,6.0,2621
tt0032638,6.4,664
tt0032641,5.9,440
tt0032643,6.7,1180
tt0032644,6.5,568
tt0032651,7.0,1238
tt0032653,5.2,3112
tt0032655,6.0,521
tt0032668,5.5,172
tt0032670,6.3,453
tt0032671,6.9,3492
tt0032672,6.5,249
tt0032676,6.7,1875
tt0032677,5.3,185
tt0032686,6.4,753
tt0032687,6.3,373
tt0032690,5.7,176
tt0032699,6.6,294
tt0032701,7.6,12493
tt0032703,5.0,445
tt0032706,5.5,147
tt0032710,6.6,491
tt0032717,5.7,355
tt0032718,6.4,599
tt0032719,6.6,212
tt0032725,6.4,327
tt0032726,6.6,331
tt0032728,7.0,4137
